Province_State,Country_Region,Date,UID,Last_Update,FIPS,ISO3,Long_,Lat,Confirmed,Deaths,Recovered,Active,Mortality_Rate,People_Tested,Testing_Rate,People_Hospitalized,Hospitalization_Rate,Incident_Rate,Case_Fatality_Ratio,Total_Test_Results
Florida,US,2020-11-01,84000012,2020-11-02 05:30:37,12.0,USA,-81.6868,27.7663,807412,16789,,790623.0,2.0793597320822577,10086898.0,46964.435778313135,,,3759.297359866172,,
Georgia,US,2020-11-01,84000013,2020-11-02 05:30:37,13.0,USA,-83.6431,33.0406,361982,7981,,354001.0,2.2048057638225105,3584111.0,33756.88243748036,,,3409.320698629036,,
Grand Princess,US,2020-11-01,84099999,2020-11-02 05:30:37,99999.0,USA,,,103,3,,100.0,2.9126213592233015,,,,,,,
Guam,US,2020-11-01,316,2020-11-02 05:30:37,66.0,GUM,144.7937,13.4443,4628,79,2666.0,1883.0,1.7070008643042351,67563.0,41139.506420912265,,,2818.0163064988524,,
Hawaii,US,2020-11-01,84000015,2020-11-02 05:30:37,15.0,USA,-157.4983,21.0943,15154,219,11776.0,3159.0,1.4451629932691041,530264.0,37451.408036884684,,,1070.294489897392,,
Idaho,US,2020-11-01,84000016,2020-11-02 05:30:37,16.0,USA,-114.4788,44.2405,65088,630,29867.0,34591.0,0.9679203539823008,385982.0,21598.65477752628,,,3642.173060297191,,
Illinois,US,2020-11-01,84000017,2020-11-02 05:30:37,17.0,USA,-88.9861,40.3495,423527,10075,,413452.0,2.378832990576752,7814562.0,61668.816186718555,,,3342.274168803363,,
Indiana,US,2020-11-01,84000018,2020-11-02 05:30:37,18.0,USA,-86.2583,39.8494,182108,4364,122446.0,55298.0,2.3963801700090057,2941037.0,43685.99714299253,,,2705.0219251631593,,
Iowa,US,2020-11-01,84000019,2020-11-02 05:30:37,19.0,USA,-93.2105,42.0115,130974,1733,93522.0,35719.0,1.323163375937209,897175.0,28435.977648673404,,,4151.2232692143125,,
Kansas,US,2020-11-01,84000020,2020-11-02 05:30:37,20.0,USA,-96.7265,38.5266,90290,1025,2659.0,79514.0,1.2320007692492607,642782.0,22063.60179506912,,,2855.78554182625,,
Kentucky,US,2020-11-01,84000021,2020-11-02 05:30:37,21.0,USA,-84.6701,37.6681,108642,1489,18468.0,88685.0,1.370556506691703,1895653.0,42430.43302408212,,,2431.7357156622697,,
Louisiana,US,2020-11-01,84000022,2020-11-02 05:30:37,22.0,USA,-91.8678,31.1695,183341,5926,168634.0,8781.0,3.232228470445781,2783118.0,59867.5269327916,,,3943.840058303293,,
Maine,US,2020-11-01,84000023,2020-11-02 05:30:37,23.0,USA,-69.3819,44.6939,6711,147,5554.0,1010.0,2.1904336164506035,623558.0,46388.36731110866,,,499.2516061454592,,
Maryland,US,2020-11-01,84000024,2020-11-02 05:30:37,24.0,USA,-76.8021,39.0639,146145,4152,8199.0,133794.0,2.841014061377399,3452416.0,57105.5034338569,,,2417.345939579998,,
Massachusetts,US,2020-11-01,84000025,2020-11-02 05:30:37,25.0,USA,-71.5301,42.2302,159707,10013,127054.0,22640.0,6.269606216383753,6165624.0,89454.06334970039,,,2317.11179523607,,
Michigan,US,2020-11-01,84000026,2020-11-02 05:30:37,26.0,USA,-84.5361,43.3266,197406,7699,121093.0,68614.0,3.9000840906558056,4911592.0,49180.55800738911,,,1976.6579215062359,,
Minnesota,US,2020-11-01,84000027,2020-11-02 05:30:37,27.0,USA,-93.9002,45.6945,150672,2529,129663.0,18480.0,1.678480407773176,2836227.0,50290.99416415823,,,2671.6636830204525,,
Mississippi,US,2020-11-01,84000028,2020-11-02 05:30:37,28.0,USA,-89.6787,32.7416,120500,3348,101385.0,15767.0,2.7784232365145227,924764.0,31072.503426407748,,,4048.8564248631374,,
Missouri,US,2020-11-01,84000029,2020-11-02 05:30:37,29.0,USA,-92.2884,38.4561,188325,3038,,185287.0,1.6131687242798354,2535182.0,41306.912276608375,,,3068.467768583192,,
Montana,US,2020-11-01,84000030,2020-11-02 05:30:37,30.0,USA,-110.4544,46.9219,33495,376,21398.0,11721.0,1.1225556053142258,501704.0,46941.834506324034,,,3133.952981816617,,
Nebraska,US,2020-11-01,84000031,2020-11-02 05:30:37,31.0,USA,-98.2681,41.1254,71666,654,44247.0,26765.0,0.9125666285267771,945178.0,48861.35706634795,,,3704.8027096662126,,
Nevada,US,2020-11-01,84000032,2020-11-02 05:30:37,32.0,USA,-117.0554,38.3135,101477,1781,2409.0,97291.0,1.751135725336776,1263183.0,41010.35791693667,,,3294.54092584921,,
New Hampshire,US,2020-11-01,84000033,2020-11-02 05:30:37,33.0,USA,-71.5639,43.4525,11214,483,9379.0,1352.0,4.307116104868913,616594.0,45347.43044661696,,,824.7340795213099,,
New Jersey,US,2020-11-01,84000034,2020-11-02 05:30:37,34.0,USA,-74.521,40.2989,239629,16354,37231.0,186044.0,6.824716540986276,4657849.0,52440.32158735627,,,2697.8594243086445,,
New Mexico,US,2020-11-01,84000035,2020-11-02 05:30:37,35.0,USA,-106.2485,34.8405,47232,1026,21570.0,24636.0,2.172256097560976,1172720.0,55928.261198218825,,,2252.5441988831712,,
New York,US,2020-11-01,84000036,2020-11-02 05:30:37,36.0,USA,-74.9481,42.1657,509735,33752,79831.0,396369.0,6.578908648611534,14676653.0,75444.55742575871,,,2620.2657703646137,,
North Carolina,US,2020-11-01,84000037,2020-11-02 05:30:37,37.0,USA,-79.8064,35.6301,276692,4383,231611.0,40698.0,1.5840718199297414,4095365.0,39047.789853704446,,,2638.1558347549467,,
North Dakota,US,2020-11-01,84000038,2020-11-02 05:30:37,38.0,USA,-99.784,47.5289,45043,531,36142.0,8370.0,1.178873520857847,841049.0,110364.90469279402,,,5910.673934666734,,
Northern Mariana Islands,US,2020-11-01,580,2020-11-02 05:30:37,69.0,MNP,145.6739,15.0979,96,2,29.0,65.0,2.083333333333333,16089.0,29176.33831423183,,,174.08965617292907,,
Ohio,US,2020-11-01,84000039,2020-11-02 05:30:37,39.0,USA,-82.7649,40.3888,219000,5303,170259.0,43438.0,2.421461187214612,4524758.0,38709.20772343465,,,1873.5403067815314,,
Oklahoma,US,2020-11-01,84000040,2020-11-02 05:30:37,40.0,USA,-96.9289,35.5653,124111,1345,107082.0,15684.0,1.0837073265061117,1618743.0,40908.639461851,,,3136.5152789848603,,
Oregon,US,2020-11-01,84000041,2020-11-02 05:30:37,41.0,USA,-122.0709,44.572,45429,691,5870.0,38868.0,1.5210548328160427,867792.0,20574.824840904017,,,1077.0941858157585,,
Pennsylvania,US,2020-11-01,84000042,2020-11-02 05:30:37,42.0,USA,-77.2098,40.5908,214416,8803,158100.0,47513.0,4.105570479814939,2537746.0,19823.06030726944,,,1674.8647417209936,,
Puerto Rico,US,2020-11-01,630,2020-11-02 05:30:37,72.0,PRI,-66.5901,18.2208,66661,832,29903.0,35926.0,1.2481060890175666,372633.0,12703.074376288603,,,2272.476246059191,,
Rhode Island,US,2020-11-01,84000044,2020-11-02 05:30:37,44.0,USA,-71.5118,41.6809,32874,1201,2763.0,28910.0,3.653343067469733,1124307.0,106130.67688918133,,,3103.1914522056218,,
South Carolina,US,2020-11-01,84000045,2020-11-02 05:30:37,45.0,USA,-80.945,33.8569,178023,3936,91466.0,82621.0,2.2109502704706694,1827352.0,35491.42562589415,,,3457.620679649326,,
South Dakota,US,2020-11-01,84000046,2020-11-02 05:30:37,46.0,USA,-99.4388,44.2998,47324,437,33749.0,13138.0,0.923421519736286,262165.0,29634.582364504287,,,5349.405816252364,,
Tennessee,US,2020-11-01,84000047,2020-11-02 05:30:37,47.0,USA,-86.6923,35.7478,261426,3353,233175.0,24898.0,1.2825809215609771,3683173.0,53932.92073096982,,,3828.076426226657,,
Texas,US,2020-11-01,84000048,2020-11-02 05:30:37,48.0,USA,-97.5635,31.0545,936816,18501,782006.0,136308.0,1.9749876176324916,8158492.0,28136.727420008378,,,3230.858893371786,,
Utah,US,2020-11-01,84000049,2020-11-02 05:30:37,49.0,USA,-111.8624,40.15,116510,614,85299.0,30597.0,0.5269933911252253,1398355.0,43617.38363384673,,,3634.1711276317405,,
Vermont,US,2020-11-01,84000050,2020-11-02 05:30:37,50.0,USA,-72.7107,44.0459,2196,58,1816.0,322.0,2.6411657559198543,412747.0,66146.51860850111,,,351.92928080462957,,
Virgin Islands,US,2020-11-01,850,2020-11-02 05:30:37,78.0,VIR,-64.8963,18.3358,1376,21,1320.0,35.0,1.5261627906976745,24430.0,22774.7324458366,,,1282.7683931834285,,
Virginia,US,2020-11-01,84000051,2020-11-02 05:30:37,51.0,USA,-78.17,37.7693,182392,3655,20044.0,158693.0,2.003925610772402,2647659.0,31019.308843434126,,,2136.8589303122635,,
Washington,US,2020-11-01,84000053,2020-11-02 05:30:37,53.0,USA,-121.4905,47.4009,108315,2366,,105949.0,2.184369662558279,2450122.0,32175.396292502075,,,1422.4100062863654,,
West Virginia,US,2020-11-01,84000054,2020-11-02 05:30:37,54.0,USA,-80.9545,38.4912,24883,460,19011.0,5412.0,1.8486516899087733,787586.0,43946.50662027166,,,1388.4463718657007,,
Wisconsin,US,2020-11-01,84000055,2020-11-02 05:30:37,55.0,USA,-89.6165,44.2685,241422,2047,179230.0,47585.0,0.8944254616319004,3310356.0,56855.191488645476,,,3930.6929026589214,,
Wyoming,US,2020-11-01,84000056,2020-11-02 05:30:37,56.0,USA,-107.3025,42.756,13723,87,8676.0,4960.0,0.6339721635210961,130985.0,22632.04546279194,,,2371.107835904064,,
Alabama,US,2020-11-02,84000001,2020-11-03 06:00:57,1.0,USA,-86.9023,32.3182,195692,2973,81005.0,110914.0,1.525460254910412,1356420.0,27664.05917786092,,,3974.8041324159694,,
Alaska,US,2020-11-02,84000002,2020-11-03 06:00:57,2.0,USA,-152.4044,61.3707,17057,84,7110.0,9863.0,0.4924664360673037,620170.0,84775.37267017066,,,2331.640568932875,,
American Samoa,US,2020-11-02,16,2020-11-03 06:00:57,60.0,ASM,-170.132,-14.271,0,0,,0.0,,1768.0,3177.5129850290255,,,0.0,,
Arizona,US,2020-11-02,84000004,2020-11-03 06:00:57,4.0,USA,-111.4312,33.7298,248139,5982,41589.0,200568.0,2.4107455901732497,1792602.0,24627.99419183353,,,3409.103554925957,,
Arkansas,US,2020-11-02,84000005,2020-11-03 06:00:57,5.0,USA,-92.3731,34.9697,113641,1985,101507.0,10149.0,1.7467287334676744,1363429.0,45179.508013111525,,,3765.6852466230407,,
California,US,2020-11-02,84000006,2020-11-03 06:00:57,6.0,USA,-119.6816,36.1162,940411,17689,,922722.0,1.880986079490776,18912501.0,47864.93789529382,,,2380.0508516060972,,
Colorado,US,2020-11-02,84000008,2020-11-03 06:00:57,8.0,USA,-105.3111,39.0598,112147,2292,8038.0,101794.0,2.0441653883200743,2034795.0,35334.055945610286,,,1947.0244859288568,,
Connecticut,US,2020-11-02,84000009,2020-11-03 06:00:57,9.0,USA,-72.7554,41.5978,73858,4627,9800.0,59431.0,6.264724200492838,2367994.0,66418.0471305676,,,2071.5863828073307,,
Delaware,US,2020-11-02,84000010,2020-11-03 06:00:57,10.0,USA,-75.5071,39.3185,25311,710,13375.0,11226.0,2.805104500019754,565983.0,58123.22082147215,,,2599.295106411821,,
Diamond Princess,US,2020-11-02,84088888,2020-11-03 06:00:57,88888.0,USA,,,49,0,,49.0,0.0,,,,,,,
District of Columbia,US,2020-11-02,84000011,2020-11-03 06:00:57,11.0,USA,-77.0268,38.8974,17438,647,13443.0,3348.0,3.7102878770501206,528174.0,74838.78829442196,,,2470.850118101478,,
Florida,US,2020-11-02,84000012,2020-11-03 06:00:57,12.0,USA,-81.6868,27.7663,812063,16834,,795229.0,2.072991873783192,10126764.0,47150.05123677602,,,3780.9523414873743,,
Georgia,US,2020-11-02,84000013,2020-11-03 06:00:57,13.0,USA,-83.6431,33.0406,362921,7999,,354922.0,2.2040609388820163,3596700.0,33875.45169859013,,,3418.164652571533,,
Grand Princess,US,2020-11-02,84099999,2020-11-03 06:00:57,99999.0,USA,,,103,3,,100.0,2.9126213592233015,,,,,,,
Guam,US,2020-11-02,316,2020-11-03 06:00:57,66.0,GUM,144.7937,13.4443,4628,79,2666.0,1883.0,1.7070008643042351,67664.0,41201.00591247587,,,2818.0163064988524,,
Hawaii,US,2020-11-02,84000015,2020-11-03 06:00:57,15.0,USA,-157.4983,21.0943,15231,219,11824.0,3188.0,1.437857002166634,533672.0,37692.10776115355,,,1075.732834606518,,
Idaho,US,2020-11-02,84000016,2020-11-03 06:00:57,16.0,USA,-114.4788,44.2405,65845,632,30218.0,34995.0,0.9598299035613942,387935.0,21707.94011409769,,,3684.5330192242586,,
Illinois,US,2020-11-02,84000017,2020-11-03 06:00:57,17.0,USA,-88.9861,40.3495,429749,10093,,419656.0,2.348580217755015,7882680.0,62206.37112850631,,,3391.375241174888,,
Indiana,US,2020-11-02,84000018,2020-11-03 06:00:57,18.0,USA,-86.2583,39.8494,185185,4390,123980.0,56815.0,2.3706023706023704,2970330.0,44121.113707085286,,,2750.727509013001,,
Iowa,US,2020-11-02,84000019,2020-11-03 06:00:57,19.0,USA,-93.2105,42.0115,132516,1756,93943.0,36817.0,1.3251230040146096,900994.0,28557.02092188129,,,4200.096986754652,,
Kansas,US,2020-11-02,84000020,2020-11-03 06:00:57,20.0,USA,-96.7265,38.5266,90738,1045,2682.0,81553.0,1.2253752345215758,655267.0,22492.15154974713,,,2927.250546971593,,
Kentucky,US,2020-11-02,84000021,2020-11-03 06:00:57,21.0,USA,-84.6701,37.6681,109670,1492,18516.0,89662.0,1.3604449712774689,1926140.0,43112.82405851995,,,2454.745456975029,,
Louisiana,US,2020-11-02,84000022,2020-11-03 06:00:57,22.0,USA,-91.8678,31.1695,183616,5934,168634.0,9048.0,3.2317445102823283,2788484.0,59982.95471900884,,,3949.755571014762,,
Maine,US,2020-11-02,84000023,2020-11-03 06:00:57,23.0,USA,-69.3819,44.6939,6798,148,5588.0,1062.0,2.1771109149749925,644435.0,47941.470541849056,,,505.7237995197186,,
Maryland,US,2020-11-02,84000024,2020-11-03 06:00:57,24.0,USA,-76.8021,39.0639,146995,4155,8201.0,134639.0,2.826626756012109,3479230.0,57549.026743062816,,,2431.405565627026,,
Massachusetts,US,2020-11-02,84000025,2020-11-03 06:00:57,25.0,USA,-71.5301,42.2302,160549,10023,127054.0,23472.0,6.242953864552255,6217043.0,90200.07680809133,,,2329.327966922901,,
Michigan,US,2020-11-02,84000026,2020-11-03 06:00:57,26.0,USA,-84.5361,43.3266,204326,7716,121093.0,75517.0,3.776318236543563,5008299.0,50148.900700190265,,,2045.9489907585541,,
Minnesota,US,2020-11-02,84000027,2020-11-03 06:00:57,27.0,USA,-93.9002,45.6945,153620,2538,132125.0,18957.0,1.6521286290847546,2872763.0,50938.83785325,,,2723.936597281525,,
Mississippi,US,2020-11-02,84000028,2020-11-03 06:00:57,28.0,USA,-89.6787,32.7416,120865,3348,105839.0,11678.0,2.770032681090473,958073.0,32191.701423551036,,,4061.120595776623,,
Missouri,US,2020-11-02,84000029,2020-11-03 06:00:57,29.0,USA,-92.2884,38.4561,191223,3043,,188180.0,1.5913357702786801,2553774.0,41609.84047389232,,,3115.6862451176617,,
Montana,US,2020-11-02,84000030,2020-11-03 06:00:57,30.0,USA,-110.4544,46.9219,34252,386,21496.0,12370.0,1.1269414924675931,508931.0,47618.02731717906,,,3204.7815355480743,,
Nebraska,US,2020-11-02,84000031,2020-11-03 06:00:57,31.0,USA,-98.2681,41.1254,72620,656,44773.0,27191.0,0.903332415312586,950497.0,49136.324911807635,,,3754.12012357269,,
Nevada,US,2020-11-02,84000032,2020-11-03 06:00:57,32.0,USA,-117.0554,38.3135,102114,1784,2442.0,97826.0,1.8077834577041345,1270643.0,41252.55344209839,,,3315.221696563421,,
New Hampshire,US,2020-11-02,84000033,2020-11-03 06:00:57,33.0,USA,-71.5639,43.4525,11320,483,9430.0,1407.0,4.26678445229682,626532.0,46078.32105498889,,,832.5298537703967,,
New Jersey,US,2020-11-02,84000034,2020-11-03 06:00:57,34.0,USA,-74.521,40.2989,240997,16357,37342.0,187298.0,6.7872214176939965,4721797.0,53160.27916538602,,,2713.261031344747,,
New Mexico,US,2020-11-02,84000035,2020-11-03 06:00:57,35.0,USA,-106.2485,34.8405,48104,1036,21623.0,25445.0,2.1536670547147847,1182514.0,56395.34745084125,,,2294.1308041809802,,
New York,US,2020-11-02,84000036,2020-11-03 06:00:57,36.0,USA,-74.9481,42.1657,511368,33763,79831.0,397998.0,6.558681810359661,14772754.0,75938.5595264538,,,2628.660120375905,,
North Carolina,US,2020-11-02,84000037,2020-11-03 06:00:57,37.0,USA,-79.8064,35.6301,278028,4390,246318.0,27320.0,1.5789776569266405,4127596.0,39355.100512162186,,,2650.8941003904997,,
North Dakota,US,2020-11-02,84000038,2020-11-03 06:00:57,38.0,USA,-99.784,47.5289,46015,540,37035.0,8440.0,1.1735303705313485,848765.0,111377.42073479586,,,6038.222611808487,,
Northern Mariana Islands,US,2020-11-02,580,2020-11-03 06:00:57,69.0,MNP,145.6739,15.0979,96,2,29.0,65.0,2.083333333333333,16089.0,29176.33831423183,,,174.08965617292907,,
Ohio,US,2020-11-02,84000039,2020-11-03 06:00:57,39.0,USA,-82.7649,40.3888,221909,5340,171657.0,44912.0,2.4063918092551453,4564903.0,39052.64733811842,,,1898.4267394410174,,
Oklahoma,US,2020-11-02,84000040,2020-11-03 06:00:57,40.0,USA,-96.9289,35.5653,125195,1354,107893.0,15948.0,1.0815128399696474,1619827.0,40936.03415339663,,,3163.909970530489,,
Oregon,US,2020-11-02,84000041,2020-11-03 06:00:57,41.0,USA,-122.0709,44.572,45978,692,5870.0,39416.0,1.5050676410457176,871900.0,20672.223042830792,,,1090.1106446419014,,
Pennsylvania,US,2020-11-02,84000042,2020-11-03 06:00:57,42.0,USA,-77.2098,40.5908,217243,8812,161116.0,47315.0,4.056287199127245,2550660.0,19923.93525724792,,,1696.9472478065713,,
Puerto Rico,US,2020-11-02,630,2020-11-03 06:00:57,72.0,PRI,-66.5901,18.2208,68172,839,29352.0,37981.0,1.2307105556533473,374144.0,12754.584428759996,,,2323.9862985305826,,
Rhode Island,US,2020-11-02,84000044,2020-11-03 06:00:57,44.0,USA,-71.5118,41.6809,34120,1210,2811.0,30099.0,3.5463071512309496,1158387.0,109347.710553815,,,3220.8095257424047,,
South Carolina,US,2020-11-02,84000045,2020-11-03 06:00:57,45.0,USA,-80.945,33.8569,178917,3946,91934.0,83037.0,2.2054919320131683,1842038.0,35776.66190042795,,,3474.984238782733,,
South Dakota,US,2020-11-02,84000046,2020-11-03 06:00:57,46.0,USA,-99.4388,44.2998,47850,438,34087.0,13325.0,0.915360501567398,263127.0,29743.324829114947,,,5408.863754282724,,
Tennessee,US,2020-11-02,84000047,2020-11-03 06:00:57,47.0,USA,-86.6923,35.7478,264587,3379,234460.0,26748.0,1.2770846640235536,3720657.0,54481.80116658325,,,3874.363136742452,,
Texas,US,2020-11-02,84000048,2020-11-03 06:00:57,48.0,USA,-97.5635,31.0545,942303,18532,787685.0,136084.0,1.966883263663599,8291703.0,28596.14094843333,,,3249.782270799084,,
Utah,US,2020-11-02,84000049,2020-11-03 06:00:57,49.0,USA,-111.8624,40.15,117706,614,86269.0,30823.0,0.5216386590318249,1410145.0,43985.13642412034,,,3671.476669376205,,
Vermont,US,2020-11-02,84000050,2020-11-03 06:00:57,50.0,USA,-72.7107,44.0459,2219,58,1826.0,335.0,2.6137899954934656,415518.0,66590.59694962572,,,355.6152432174285,,
Virgin Islands,US,2020-11-02,850,2020-11-03 06:00:57,78.0,VIR,-64.8963,18.3358,1376,21,1320.0,35.0,1.5261627906976745,24519.0,22857.70220382593,,,1282.7683931834285,,
Virginia,US,2020-11-02,84000051,2020-11-03 06:00:57,51.0,USA,-78.17,37.7693,183418,3658,20124.0,159636.0,1.9943516993970056,2663155.0,31200.856093226437,,,2148.8792890039845,,
Washington,US,2020-11-02,84000053,2020-11-03 06:00:57,53.0,USA,-121.4905,47.4009,109354,2378,,106976.0,2.174588949649761,2469146.0,32425.222521183165,,,1436.054321446145,,
West Virginia,US,2020-11-02,84000054,2020-11-03 06:00:57,54.0,USA,-80.9545,38.4912,25238,461,19220.0,5557.0,1.8266106664553448,794491.0,44331.79867499709,,,1408.255014795103,,
Wisconsin,US,2020-11-02,84000055,2020-11-03 06:00:57,55.0,USA,-89.6165,44.2685,244927,2050,181845.0,48400.0,0.8824985471060505,3327915.0,57156.76639700853,,,3989.654498445152,,
Wyoming,US,2020-11-02,84000056,2020-11-03 06:00:57,56.0,USA,-107.3025,42.756,14167,97,8963.0,5107.0,0.6846897720053646,134018.0,23156.09778854411,,,2447.8237055492873,,
Alabama,US,2020-11-03,84000001,2020-11-04 05:30:25,1.0,USA,-86.9023,32.3182,197504,2987,81005.0,111937.0,1.5245318457196229,1363049.0,27799.257013553437,,,3995.953650535315,,
Alaska,US,2020-11-03,84000002,2020-11-04 05:30:25,2.0,USA,-152.4044,61.3707,17448,84,7113.0,10251.0,0.4814305364511692,624755.0,85402.12837214388,,,2385.089092263634,,
American Samoa,US,2020-11-03,16,2020-11-04 05:30:25,60.0,ASM,-170.132,-14.271,0,0,,0.0,,1768.0,3177.5129850290255,,,0.0,,
Arizona,US,2020-11-03,84000004,2020-11-04 05:30:25,4.0,USA,-111.4312,33.7298,249818,6020,41776.0,202022.0,2.4097543011312235,1803235.0,24774.077629340445,,,3432.1708070254685,,
Arkansas,US,2020-11-03,84000005,2020-11-04 05:30:25,5.0,USA,-92.3731,34.9697,114519,2003,102666.0,9850.0,1.7490547420078764,1368885.0,45360.30172933696,,,3794.7792500772084,,
California,US,2020-11-03,84000006,2020-11-04 05:30:25,6.0,USA,-119.6816,36.1162,945401,17745,,927656.0,1.8769813021141293,19074921.0,48276.000568229225,,,2392.6798550413127,,
Colorado,US,2020-11-03,84000008,2020-11-04 05:30:25,8.0,USA,-105.3111,39.0598,114709,2311,8106.0,104292.0,2.0146631912055724,2060642.0,35782.88707799767,,,1991.9128086441192,,
Connecticut,US,2020-11-03,84000009,2020-11-04 05:30:25,9.0,USA,-72.7554,41.5978,74843,4635,9800.0,60408.0,6.192963937843219,2367994.0,66418.0471305676,,,2099.213892177544,,
Delaware,US,2020-11-03,84000010,2020-11-04 05:30:25,10.0,USA,-75.5071,39.3185,25426,712,13497.0,11217.0,2.80028317470306,570060.0,58541.90543088469,,,2611.104949453872,,
Diamond Princess,US,2020-11-03,84088888,2020-11-04 05:30:25,88888.0,USA,,,49,0,,49.0,0.0,,,,,,,
District of Columbia,US,2020-11-03,84000011,2020-11-04 05:30:25,11.0,USA,-77.0268,38.8974,17524,647,13517.0,3360.0,3.6920794339191967,533419.0,75581.97036056727,,,2483.035753504433,,
Florida,US,2020-11-03,84000012,2020-11-04 05:30:25,12.0,USA,-81.6868,27.7663,816700,16890,,799810.0,2.0680788539243298,10182460.0,47409.37092208551,,,3802.5421393324627,,
Georgia,US,2020-11-03,84000013,2020-11-04 05:30:25,13.0,USA,-83.6431,33.0406,394526,8479,,356560.0,2.2022057714302954,3618830.0,34083.882689801474,,,3433.8746793831237,,
Grand Princess,US,2020-11-03,84099999,2020-11-04 05:30:25,99999.0,USA,,,103,3,,100.0,2.9126213592233015,,,,,,,
Guam,US,2020-11-03,316,2020-11-04 05:30:25,66.0,GUM,144.7937,13.4443,4812,80,3221.0,1511.0,1.662510390689942,69028.0,42031.55350151313,,,2930.0549841988927,,
Hawaii,US,2020-11-03,84000015,2020-11-04 05:30:25,15.0,USA,-157.4983,21.0943,15318,219,11868.0,3231.0,1.429690560125343,537421.0,37956.89158341997,,,1081.8774578492971,,
Idaho,US,2020-11-03,84000016,2020-11-04 05:30:25,16.0,USA,-114.4788,44.2405,67024,647,30525.0,35852.0,0.9653258534256386,390291.0,21839.77639313623,,,3750.5071164171422,,
